,Date,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,count,count_xgb1,count_xgb2,count_dt,count_lr,error_xgb1,error_xgb2,error_dt,error_lr,count_xgb_day,count_xgb_night,error_xgb_day,error_xgb_night,count_xgb_summer,count_xgb_winter,error_xgb_summer,error_xgb_winter
5321,2018-07-10,17,26.5,76,1.0,1400,21.9,0.36,0.0,0.0,Summer,No Holiday,Yes,1603,1642.6475,1621.4921,1473.0,1145.280363629318,-39.6474609375,-18.4920654296875,130.0,457.7196363706821,1202.0944,2180.4363,400.9056396484375,-577.436279296875,1444.0137,662.07697,158.986328125,940.9230346679688
5379,2018-07-13,3,24.9,86,2.0,1079,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,377,371.036,329.1718,297.0,669.9651692121238,5.9639892578125,47.82818603515625,80.0,-292.9651692121238,213.33508,374.22864,163.6649169921875,2.7713623046875,335.2122,271.90958,41.787811279296875,105.09042358398438
3503,2018-04-25,23,14.0,45,0.6,1901,2.2,0.0,0.0,0.0,Spring,No Holiday,Yes,906,1014.74365,929.3811,988.0,1255.1245857048589,-108.74365234375,-23.381103515625,-82.0,-349.1245857048589,146.50772,714.32355,759.4922790527344,191.67645263671875,1443.5193,575.93805,-537.519287109375,330.06195068359375
5653,2018-07-24,13,36.4,41,1.3,1655,21.0,2.86,0.0,0.0,Summer,No Holiday,Yes,688,704.37036,660.64703,585.0,1365.6589302309249,-16.370361328125,27.35296630859375,103.0,-677.6589302309249,653.3283,1507.1166,34.67169189453125,-819.1165771484375,691.6433,456.79364,-3.643310546875,231.20635986328125
1883,2018-02-17,11,-2.8,19,2.6,1957,-23.2,1.91,0.0,0.0,Winter,Holiday,Yes,155,248.95563,84.38929,103.0,182.54992088271007,-93.95562744140625,70.61071014404297,52.0,-27.54992088271007,110.2404,282.6928,44.75959777832031,-127.69281005859375,691.31274,101.52206,-536.312744140625,53.477943420410156
2117,2018-02-27,5,0.6,50,0.1,1026,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes,72,141.32695,83.960205,56.0,126.39068380816349,-69.32695007324219,-11.960205078125,16.0,-54.39068380816349,299.43182,211.36165,-227.43182373046875,-139.3616485595703,206.57523,104.22786,-134.57522583007812,-32.22785949707031
6028,2018-08-09,4,28.1,81,1.5,1729,24.5,0.0,0.0,0.0,Summer,No Holiday,Yes,189,334.3321,221.99953,218.0,822.1381134801111,-145.33209228515625,-32.99952697753906,-29.0,-633.1381134801111,672.4445,1253.6345,-483.44451904296875,-1064.634521484375,235.42375,251.56203,-46.42375183105469,-62.56202697753906
5417,2018-07-14,17,31.5,53,3.7,1974,20.7,2.02,0.0,0.0,Summer,No Holiday,Yes,1433,1613.4155,1474.7157,1783.0,1384.2313408261866,-180.41552734375,-41.7156982421875,-350.0,48.768659173813376,1007.77246,1635.0374,425.2275390625,-202.037353515625,1605.353,551.59753,-172.35302734375,881.4024658203125
5084,2018-06-30,20,24.2,88,0.8,1276,22.0,0.06,0.0,0.0,Summer,No Holiday,Yes,778,1207.7968,1260.9421,971.0,1081.3646885844755,-429.7967529296875,-482.942138671875,-193.0,-303.3646885844755,915.49365,731.01306,-137.49365234375,46.9869384765625,1235.6715,438.68915,-457.6715087890625,339.31085205078125
7221,2018-09-27,21,18.7,48,1.3,2000,7.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,1930,1638.5706,1836.7986,1740.0,1450.4155777477517,291.429443359375,93.201416015625,190.0,479.58442225224826,767.57385,1661.2122,1162.4261474609375,268.787841796875,2140.4941,680.0261,-210.494140625,1249.973876953125
7130,2018-09-24,2,16.1,57,0.7,2000,7.5,0.0,0.0,0.0,Autumn,Holiday,Yes,302,412.2923,343.34277,410.0,648.3740889351895,-110.29229736328125,-41.3427734375,-108.0,-346.37408893518955,-6.163545,975.12103,308.16354513168335,-673.1210327148438,643.03204,350.3132,-341.03204345703125,-48.313201904296875
7121,2018-09-23,17,24.1,41,2.4,2000,10.0,1.17,0.0,0.0,Autumn,Holiday,Yes,1591,1944.7885,2083.0935,2166.0,1325.7995948533548,-353.7884521484375,-492.093505859375,-575.0,265.20040514664515,2453.9492,1843.1029,-862.94921875,-252.1029052734375,2177.0015,597.80725,-586.00146484375,993.1927490234375
4828,2018-06-20,4,19.1,82,1.5,471,15.9,0.0,0.0,0.0,Summer,No Holiday,Yes,249,330.41766,264.65958,268.0,567.7409748780491,-81.41766357421875,-15.659576416015625,-19.0,-318.7409748780491,519.8933,568.36487,-270.893310546875,-319.3648681640625,337.77527,234.43503,-88.7752685546875,14.564971923828125
6178,2018-08-15,10,33.5,49,1.0,1937,21.3,2.09,0.0,0.0,Summer,Holiday,Yes,547,704.698,636.395,522.0,1084.4255173153551,-157.697998046875,-89.39501953125,25.0,-537.4255173153551,504.93423,1381.3329,42.065765380859375,-834.3328857421875,509.82028,458.27505,37.179718017578125,88.72494506835938
5188,2018-07-05,4,23.5,80,0.4,924,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes,267,334.3321,268.29178,267.0,683.6344520732707,-67.33209228515625,-1.291778564453125,0.0,-416.6344520732707,563.75134,273.96188,-296.7513427734375,-6.961883544921875,209.52835,230.59158,57.471649169921875,36.408416748046875
1031,2018-01-12,23,-6.7,36,1.3,1821,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes,144,246.40527,26.736113,103.0,575.4575408476751,-102.4052734375,117.26388740539551,41.0,-431.4575408476751,218.4009,172.75514,-74.40089416503906,-28.755142211914062,1482.388,109.03614,-1338.387939453125,34.96385955810547
2490,2018-03-14,18,19.2,53,2.4,2000,9.3,0.58,0.0,0.0,Spring,No Holiday,Yes,2100,1934.8641,2248.5447,1776.0,1178.6666828286698,165.1358642578125,-148.544677734375,324.0,921.3333171713302,1436.218,2572.667,663.781982421875,-472.6669921875,3201.2637,730.6378,-1101.263671875,1369.3621826171875
8759,2018-11-30,23,1.9,43,1.3,1909,-9.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,584,682.9654,575.4796,555.0,1120.6033697591042,-98.96539306640625,8.5203857421875,29.0,-536.6033697591042,661.2973,308.8249,-77.29730224609375,275.17510986328125,1475.0526,302.71097,-891.0526123046875,281.2890319824219
7564,2018-10-12,4,6.2,71,1.1,2000,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,168,238.01343,184.73056,197.0,470.3133005759847,-70.013427734375,-16.730560302734375,-29.0,-302.3133005759847,587.263,218.64091,-419.26300048828125,-50.64091491699219,203.38715,194.93224,-35.38714599609375,-26.932235717773438
5210,2018-07-06,2,22.8,65,1.8,2000,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes,558,590.1424,598.4412,760.0,770.6670862457484,-32.14239501953125,-40.44122314453125,-202.0,-212.66708624574835,299.99982,834.90625,258.00018310546875,-276.90625,597.349,326.39288,-39.3489990234375,231.60711669921875
2379,2018-03-10,3,1.3,80,0.6,705,-1.7,0.0,0.0,0.0,Spring,No Holiday,Yes,139,149.0356,101.388565,122.0,75.48602836229242,-10.035598754882812,37.61143493652344,17.0,63.513971637707584,251.47044,121.36389,-112.47044372558594,17.6361083984375,206.39035,101.9518,-67.39035034179688,37.04820251464844
2571,2018-03-18,3,5.5,57,1.1,1079,-2.3,0.0,0.0,0.0,Spring,No Holiday,Yes,174,166.58524,133.5363,103.0,395.820968560149,7.414764404296875,40.46369934082031,71.0,-221.82096856014903,284.97885,264.9564,-110.97885131835938,-90.95639038085938,261.8684,151.40413,-87.868408203125,22.595870971679688
639,2017-12-27,15,-3.1,16,2.2,2000,-25.4,0.9,0.0,0.0,Winter,No Holiday,Yes,228,291.9614,284.1587,231.0,491.52202712256184,-63.961395263671875,-56.15869140625,-3.0,-263.52202712256184,297.77213,401.02124,-69.77212524414062,-173.021240234375,1125.0964,279.45804,-897.096435546875,-51.458038330078125
1129,2018-01-17,1,3.3,64,0.4,339,-2.8,0.0,0.0,0.0,Winter,No Holiday,Yes,183,248.07306,211.2429,186.0,-31.205628449121548,-65.07305908203125,-28.242904663085938,-3.0,214.20562844912155,402.20697,192.66562,-219.20697021484375,-9.665618896484375,781.4852,214.75941,-598.4852294921875,-31.759414672851562
950,2018-01-09,14,-1.8,45,3.7,1922,-12.1,1.06,0.0,0.2,Winter,No Holiday,Yes,265,290.17966,276.0707,228.0,355.9445625089417,-25.179656982421875,-11.070709228515625,37.0,-90.94456250894171,312.28577,467.24167,-47.2857666015625,-202.24166870117188,1042.349,274.45853,-777.3489990234375,-9.458526611328125
8181,2018-11-06,21,13.0,76,0.9,231,8.8,0.0,0.0,0.0,Autumn,No Holiday,No,0,93.50249,-91.315025,0.0,117.0923155502687,-93.50248718261719,91.31502532958984,0.0,-117.0923155502687,98.528824,-27.784227,-98.52882385253906,27.78422737121582,2281.896,463.7927,-2281.89599609375,-463.7926940917969
2070,2018-02-25,6,-0.8,44,0.6,1541,-11.5,0.0,0.0,0.0,Winter,No Holiday,Yes,54,174.74586,110.61466,159.0,178.680642217502,-120.74586486816406,-56.614662170410156,-105.0,-124.680642217502,249.42175,213.43431,-195.4217529296875,-159.43431091308594,346.5061,140.92598,-292.506103515625,-86.92597961425781
7965,2018-10-28,21,7.6,75,1.1,2000,3.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,670,866.9,832.88007,1186.0,943.1830222257518,-196.9000244140625,-162.88006591796875,-516.0,-273.18302222575176,412.30307,496.02386,257.6969299316406,173.97613525390625,2008.6248,629.1469,-1338.624755859375,40.85308837890625
3477,2018-04-24,21,11.5,47,1.1,2000,0.5,0.0,0.0,0.0,Spring,No Holiday,Yes,1372,996.443,1206.3486,1099.0,1131.904201507589,375.5570068359375,165.6513671875,273.0,240.09579849241095,708.2564,781.8849,663.7435913085938,590.1151123046875,2180.9448,613.2311,-808.94482421875,758.7689208984375
7457,2018-10-07,17,19.4,32,3.2,2000,2.2,0.63,0.0,0.0,Autumn,No Holiday,Yes,2255,1772.354,1806.1763,1904.0,1445.974394266906,482.64599609375,448.82373046875,351.0,809.0256057330939,1858.6588,1565.7567,396.3411865234375,689.2432861328125,2240.0815,609.94086,14.91845703125,1645.0591430664062
3621,2018-04-30,21,19.1,73,1.2,413,14.1,0.0,0.0,0.0,Spring,No Holiday,Yes,1711,1462.9398,1550.0184,1183.0,1106.1772048739163,248.0601806640625,160.9815673828125,528.0,604.8227951260837,795.5241,696.01373,915.4758911132812,1014.9862670898438,2400.8347,519.62384,-689.834716796875,1191.3761596679688
6760,2018-09-08,16,27.7,32,1.4,2000,9.4,2.05,0.0,0.0,Autumn,No Holiday,Yes,1943,1532.248,1843.6838,2270.0,1482.079195554756,410.751953125,99.316162109375,-327.0,460.9208044452439,1783.5293,1973.8038,159.470703125,-30.8038330078125,1834.3224,662.10645,108.6776123046875,1280.8935546875
768,2018-01-02,0,-1.8,54,1.1,1772,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,148,215.37271,205.66109,182.0,-80.11088072031993,-67.37271118164062,-57.66108703613281,-34.0,228.11088072031993,206.66133,178.01222,-58.66133117675781,-30.012222290039062,1052.8063,173.39055,-904.8062744140625,-25.390548706054688
2986,2018-04-04,10,10.7,81,1.4,2000,7.5,0.57,0.0,0.0,Spring,No Holiday,Yes,505,626.8817,541.1179,233.0,486.7916083812904,-121.8817138671875,-36.117919921875,272.0,18.208391618709584,976.603,684.0019,-471.60302734375,-179.00189208984375,820.3681,641.8761,-315.36810302734375,-136.8760986328125
3625,2018-05-01,1,18.3,83,1.1,451,15.3,0.0,0.0,0.0,Spring,Holiday,Yes,705,615.43353,594.89294,337.0,311.9060565606182,89.56646728515625,110.1070556640625,368.0,393.0939434393818,182.39526,431.58768,522.604736328125,273.4123229980469,786.8538,362.8795,-81.85382080078125,342.1205139160156
3951,2018-05-14,15,24.0,59,1.6,353,15.4,2.24,0.0,0.0,Spring,No Holiday,Yes,1171,1349.2291,1410.4365,1080.0,1017.81822562516,-178.2291259765625,-239.4365234375,91.0,153.18177437483996,876.7846,2202.6128,294.21539306640625,-1031.61279296875,1603.4623,576.37225,-432.4622802734375,594.6277465820312
5219,2018-07-06,11,23.9,59,2.1,2000,15.3,1.08,0.0,0.0,Summer,No Holiday,Yes,1024,1028.6735,979.16956,1107.0,1020.4764510421952,-4.6734619140625,44.8304443359375,-83.0,3.523548957804792,1949.3629,2263.9165,-925.3629150390625,-1239.91650390625,1072.0972,551.1282,-48.09716796875,472.871826171875
4452,2018-06-04,12,26.3,36,3.1,1377,10.0,2.61,0.0,0.0,Summer,No Holiday,Yes,1152,1144.0841,1280.1082,1258.0,1165.4232458427127,7.9158935546875,-128.108154296875,-106.0,-13.423245842712731,1348.9071,2107.0457,-196.9071044921875,-955.045654296875,1215.0488,429.96106,-63.048828125,722.0389404296875
5931,2018-08-05,3,27.3,84,1.7,1089,24.3,0.0,0.0,0.0,Summer,No Holiday,Yes,401,371.036,295.68848,371.0,745.3084899908913,29.9639892578125,105.3115234375,30.0,-344.3084899908913,312.77954,460.58347,88.220458984375,-59.583465576171875,310.60413,266.15042,90.3958740234375,134.84957885742188
3774,2018-05-07,6,14.0,87,0.8,1334,11.8,0.01,0.0,0.0,Spring,No Holiday,Yes,221,430.62482,393.31964,299.0,433.17411379418024,-209.62481689453125,-172.31964111328125,-78.0,-212.17411379418024,617.33844,711.40704,-396.33843994140625,-490.40704345703125,482.83395,299.60162,-261.8339538574219,-78.60162353515625
7994,2018-10-30,2,2.1,56,0.5,2000,-5.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,283,340.20355,283.5014,319.0,427.2602597419889,-57.20355224609375,-0.50140380859375,-36.0,-144.26025974198888,667.5672,343.2427,-384.56719970703125,-60.242706298828125,537.0879,207.09546,-254.087890625,75.904541015625
3260,2018-04-15,20,10.3,62,2.0,1749,3.3,0.0,0.0,0.0,Spring,No Holiday,Yes,297,837.7409,791.13995,605.0,970.6683751385596,-540.7409057617188,-494.13995361328125,-308.0,-673.6683751385596,-94.39078,558.6482,391.3907775878906,-261.648193359375,2179.006,560.245,-1882.006103515625,-263.2449951171875
2532,2018-03-16,12,9.4,40,2.6,1913,-3.5,2.78,0.0,0.0,Spring,No Holiday,Yes,705,693.09,634.82587,557.0,698.2061278680351,11.90997314453125,70.17413330078125,148.0,6.793872131964918,728.87213,909.308,-23.87213134765625,-204.3079833984375,964.9533,453.26953,-259.95330810546875,251.73046875
6427,2018-08-25,19,25.8,62,3.3,2000,17.9,0.27,0.0,0.0,Summer,No Holiday,Yes,2043,2217.5627,2558.1123,2487.0,1351.0074573332981,-174.562744140625,-515.1123046875,-444.0,691.9925426667019,1345.1761,2600.8801,697.8238525390625,-557.880126953125,2361.376,608.6733,-318.3759765625,1434.3267211914062
5044,2018-06-29,4,22.3,96,0.0,278,21.6,0.0,0.1,0.0,Summer,No Holiday,Yes,123,298.50494,249.52333,227.0,491.54911390555037,-175.50494384765625,-126.52333068847656,-104.0,-368.54911390555037,532.3919,448.65186,-409.39190673828125,-325.65185546875,202.28728,183.6708,-79.28727722167969,-60.670806884765625
65,2017-12-03,17,6.7,82,1.5,358,3.8,0.05,0.0,0.0,Winter,No Holiday,Yes,545,364.91827,359.48605,443.0,357.3752856101696,180.08172607421875,185.51394653320312,102.0,187.6247143898304,264.93588,512.3564,280.0641174316406,32.64361572265625,1508.2277,528.6554,-963.2276611328125,16.3446044921875
857,2018-01-05,17,-0.6,45,3.3,1827,-11.0,0.24,0.0,0.0,Winter,No Holiday,Yes,446,327.12433,392.8756,277.0,516.1313028978302,118.87567138671875,53.1243896484375,169.0,-70.13130289783021,397.63107,542.41394,48.368927001953125,-96.4139404296875,2115.2532,352.4973,-1669.253173828125,93.502685546875
1643,2018-02-07,11,-7.0,28,3.3,1829,-22.4,1.56,0.0,0.0,Winter,No Holiday,Yes,176,257.2119,136.06323,166.0,206.33622302670273,-81.2119140625,39.936767578125,10.0,-30.336223026702726,155.92918,291.13507,20.070816040039062,-115.13507080078125,886.80444,162.0613,-710.804443359375,13.938705444335938
4729,2018-06-16,1,18.4,59,1.3,2000,10.2,0.0,0.0,0.0,Summer,No Holiday,Yes,1056,631.88214,808.9752,555.0,669.6661343410982,424.11785888671875,247.0247802734375,501.0,386.3338656589018,483.07385,465.4979,572.9261474609375,590.5021057128906,799.31213,289.28726,256.6878662109375,766.7127380371094
5804,2018-07-30,20,33.9,46,1.4,2000,20.6,0.03,0.0,0.0,Summer,No Holiday,Yes,1947,1619.3087,1744.0216,1875.0,1683.5895079060015,327.6912841796875,202.9783935546875,72.0,263.4104920939985,1034.5853,1758.763,912.4146728515625,188.237060546875,1741.1277,682.1677,205.872314453125,1264.832275390625
7715,2018-10-18,11,15.0,52,1.4,2000,5.2,1.5,0.0,0.0,Autumn,No Holiday,Yes,917,921.8119,968.9813,943.0,939.390081670769,-4.8118896484375,-51.9813232421875,-26.0,-22.39008167076895,986.563,1168.6003,-69.56298828125,-251.600341796875,859.427,569.8981,57.572998046875,347.1019287109375
103,2017-12-05,7,-7.5,33,2.2,2000,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes,381,257.3407,231.25536,42.0,149.87715607995443,123.6593017578125,149.74464416503906,339.0,231.12284392004557,265.93213,125.22525,115.06787109375,255.77474975585938,495.68942,213.6917,-114.68942260742188,167.3083038330078
2059,2018-02-24,19,2.1,27,2.8,1883,-15.0,0.01,0.0,0.0,Winter,No Holiday,Yes,306,386.62482,311.53455,297.0,763.8624404228852,-80.62481689453125,-5.5345458984375,9.0,-457.86244042288524,602.28687,412.23126,-296.286865234375,-106.23126220703125,1588.2285,299.15332,-1282.228515625,6.8466796875
991,2018-01-11,7,-12.3,59,2.3,1738,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes,203,255.11757,173.54929,34.0,-174.78563915284815,-52.11756896972656,29.450714111328125,169.0,377.78563915284815,203.44722,13.330781,-0.4472198486328125,189.6692190170288,427.72992,255.1452,-224.72991943359375,-52.14520263671875
386,2017-12-17,2,-8.7,40,2.8,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,132,141.75897,81.723785,93.0,-56.25226992400502,-9.75897216796875,50.276214599609375,39.0,188.25226992400502,349.72028,99.96173,-217.72027587890625,32.03826904296875,466.22394,87.077896,-334.22393798828125,44.92210388183594
7728,2018-10-19,0,10.3,67,1.5,2000,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,783,635.302,729.7373,835.0,506.76053319840844,147.697998046875,53.2626953125,-52.0,276.23946680159156,513.9781,414.12244,269.02191162109375,368.8775634765625,887.81537,323.8475,-104.81536865234375,459.1524963378906
5749,2018-07-28,13,34.2,58,1.8,933,24.7,1.33,0.0,0.0,Summer,No Holiday,Yes,741,699.65894,630.5287,507.0,1313.2486903560803,41.341064453125,110.4713134765625,234.0,-572.2486903560803,554.73065,1489.2102,186.26934814453125,-748.210205078125,606.5685,495.71048,134.4315185546875,245.28952026367188
1856,2018-02-16,8,-5.4,38,0.7,2000,-17.5,0.04,0.0,0.0,Winter,Holiday,Yes,68,365.02164,134.48628,121.0,35.474028051725384,-297.0216369628906,-66.48628234863281,-53.0,32.525971948274616,63.23031,432.15836,4.769691467285156,-364.1583557128906,292.0994,115.359886,-224.09939575195312,-47.359886169433594
6197,2018-08-16,5,28.0,66,0.5,2000,21.0,0.0,0.0,0.0,Summer,No Holiday,Yes,263,334.3321,303.37604,273.0,955.918813034072,-71.33209228515625,-40.37603759765625,-10.0,-692.918813034072,737.42865,488.27576,-474.42864990234375,-225.2757568359375,244.36516,236.23994,18.634841918945312,26.760055541992188
8350,2018-11-13,22,8.1,50,0.5,2000,-1.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,1126,1023.0946,1063.7423,689.0,1181.8527695690898,102.9053955078125,62.2576904296875,437.0,-55.85276956908979,1092.28,916.0912,33.719970703125,209.9088134765625,1942.1625,529.8574,-816.1624755859375,596.142578125
1331,2018-01-25,11,-13.8,25,3.5,1996,-29.6,0.91,0.0,0.6,Winter,No Holiday,Yes,122,230.84628,78.480705,203.0,130.05041506568165,-108.84628295898438,43.51929473876953,-81.0,-8.050415065681648,142.70656,179.85545,-20.706558227539062,-57.85545349121094,764.8789,131.92004,-642.87890625,-9.9200439453125
4968,2018-06-26,0,26.9,61,1.5,805,18.7,0.0,0.0,0.0,Summer,No Holiday,Yes,1052,855.98236,1060.6777,707.0,836.6356999810181,196.01763916015625,-8.677734375,345.0,215.3643000189819,868.72394,1263.5753,183.27606201171875,-211.5753173828125,961.8381,375.32117,90.16192626953125,676.6788330078125
1841,2018-02-15,17,2.4,17,3.1,1990,-20.2,0.78,0.0,0.0,Winter,Holiday,Yes,236,304.11203,254.319,190.0,572.5822086597118,-68.11203002929688,-18.319000244140625,46.0,-336.5822086597118,312.60187,425.8256,-76.60186767578125,-189.82559204101562,1900.0499,249.2104,-1664.0499267578125,-13.210403442382812
8390,2018-11-15,14,15.1,33,1.5,1045,-1.0,1.31,0.0,0.0,Autumn,No Holiday,Yes,899,983.9578,907.1084,1001.0,1162.7158028099002,-84.95782470703125,-8.1083984375,-102.0,-263.7158028099002,820.7539,1407.4833,78.24609375,-508.4832763671875,1187.2927,392.2376,-288.292724609375,506.76239013671875
45,2017-12-02,21,4.1,55,1.2,1448,-4.1,0.0,0.0,0.0,Winter,No Holiday,Yes,377,400.06378,426.20828,366.0,643.5077912440577,-23.06378173828125,-49.208282470703125,11.0,-266.50779124405767,517.5869,356.30212,-140.5869140625,20.6978759765625,2156.3088,347.5636,-1779.308837890625,29.4364013671875
7913,2018-10-26,17,14.3,77,2.9,1966,10.3,0.5,0.0,0.0,Autumn,No Holiday,Yes,1386,1200.8693,1231.0262,1664.0,983.988689988197,185.1307373046875,154.9737548828125,-278.0,402.01131001180295,768.65106,1429.7938,617.3489379882812,-43.7938232421875,1832.2527,658.2618,-446.252685546875,727.7382202148438
5537,2018-07-19,17,34.0,44,2.3,1891,20.0,1.95,0.0,0.0,Summer,No Holiday,Yes,1536,1304.4441,1363.9368,1425.0,1487.3983019082257,231.555908203125,172.063232421875,111.0,48.601698091774324,1089.6965,1317.5254,446.303466796875,218.474609375,1389.7551,616.16907,146.244873046875,919.8309326171875
268,2017-12-12,4,-11.6,47,2.1,1982,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,46,112.45187,48.66709,33.0,-141.16057988283472,-66.45187377929688,-2.6670913696289062,13.0,187.16057988283472,99.55446,40.881397,-53.55445861816406,5.118602752685547,197.5165,37.642715,-151.51649475097656,8.357284545898438
4868,2018-06-21,20,25.1,55,2.3,1779,15.4,0.08,0.0,0.0,Summer,No Holiday,Yes,2556,2090.001,2336.6343,2460.0,1409.4426541828743,465.9990234375,219.36572265625,96.0,1146.5573458171257,2514.7378,2300.3113,41.26220703125,255.688720703125,2358.5688,526.9063,197.43115234375,2029.0936889648438
4267,2018-05-27,19,21.7,38,2.1,1857,6.7,0.27,0.0,0.0,Spring,No Holiday,Yes,2207,2106.8972,2171.7295,1578.0,1389.4633722169797,100.102783203125,35.2705078125,629.0,817.5366277830203,1790.363,2117.4944,416.636962890625,89.505615234375,2774.8691,616.22235,-567.869140625,1590.7776489257812
